VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
M,Eleccions Municipals                    ,2011,6,11,SANT LLORENC                            ,PAT            ,PARTIT AVANÇA TERRASSA                            ,12
M,Eleccions Municipals                    ,2011,6,11,SANT LLORENC                            ,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,5
M,Eleccions Municipals                    ,2011,6,11,SANT LLORENC                            ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,207
M,Eleccions Municipals                    ,2011,6,11,SANT LLORENC                            ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,554
M,Eleccions Municipals                    ,2011,6,11,SANT LLORENC                            ,PXC            ,PLATAFORMA PER CATALUNYA                          ,54
M,Eleccions Municipals                    ,2011,6,11,SANT LLORENC                            ,PXCAT          ,PARTIT PER CATALUNYA                              ,11
M,Eleccions Municipals                    ,2011,6,11,SANT LLORENC                            ,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,10
M,Eleccions Municipals                    ,2011,6,11,SANT LLORENC                            ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,15
M,Eleccions Municipals                    ,2011,6,11,SANT LLORENC                            ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,6,11,SANT LLORENC                            ,VD             ,VIA DEMOCRÁTICA                                   ,20
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,31
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,794
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,98
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,85
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,143
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,9
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,515
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,PAT            ,PARTIT AVANÇA TERRASSA                            ,56
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,6
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,645
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,2032
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,PXC            ,PLATAFORMA PER CATALUNYA                          ,194
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,PXCAT          ,PARTIT PER CATALUNYA                              ,41
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,31
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,36
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,5
M,Eleccions Municipals                    ,2011,6,12,SANT PERE NORD                          ,VD             ,VIA DEMOCRÁTICA                                   ,49
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,10
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,175
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,25
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,21
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,24
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,136
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,PAT            ,PARTIT AVANÇA TERRASSA                            ,24
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,3
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,185
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,445
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,PXC            ,PLATAFORMA PER CATALUNYA                          ,32
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,PXCAT          ,PARTIT PER CATALUNYA                              ,18
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,14
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,6,13,EGARA                                   ,VD             ,VIA DEMOCRÁTICA                                   ,14
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,C.U.P. - P.A.  ,CANDIDATURA D UNITAT POPULAR / POBLE ACTIU        ,8
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,102
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,C`S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,25
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,EB-CENB        ,ESCONS EN BLANC-CIUDADANOS EN BLANCO              ,4
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,ERC-RI.CAT-AM  ,ESQUERRA REPUBLICANA DE CATALUNYA-REAGRUPAMENT-AM ,25
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,FE DE LES JONS ,FALANGE ESPAÑOLA DE LAS J.O.N.S.                  ,1
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,ICV-EUIA-E     ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA-ENTE,99
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,PAT            ,PARTIT AVANÇA TERRASSA                            ,8
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,PFIV           ,PARTIT FAMÍLIA I VIDA                             ,2
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,PP             ,PARTIDO POPULAR / PARTIT POPULAR                  ,122
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,PSC-PM         ,PARTIT DELS SOCIALISTES DE CATALUNYA-PROGRÉS MUNIC,263
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,PXC            ,PLATAFORMA PER CATALUNYA                          ,35
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,PXCAT          ,PARTIT PER CATALUNYA                              ,5
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,S.I.           ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,6
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,3
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,U.C.E.         ,UNIFICACIÓN COMUNISTA DE ESPAÑA                   ,1
M,Eleccions Municipals                    ,2011,6,21,CAN TUSELL                              ,VD             ,VIA DEMOCRÁTICA                                   ,22
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,222
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,240
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,84
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,279
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,124
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PFIV           ,FAMÍLIA I VIDA                                    ,7
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,538
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,PXC            ,PLATAFORMA PER CATALUNYA                          ,37
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,426
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,17
M,Eleccions Municipals                    ,2015,1,15,PL. CATALUNYA - ESC. INDUSTRIAL         ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,7
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,310
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,333
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,206
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,467
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,124
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,PFIV           ,FAMÍLIA I VIDA                                    ,17
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,749
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,PXC            ,PLATAFORMA PER CATALUNYA                          ,28
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,514
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,14
M,Eleccions Municipals                    ,2015,1,16,CEMENTIRI VELL                          ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,8
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,472
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,2551
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,CUP - CAV - PA ,CANDIDATURA D UNITAT POPULAR - CAV - POBLE ACTIU  ,833
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,ERC - MES - AM ,ESQUERRA REPUBLICANA DE CATALUNYA - MES - AM      ,2027
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,P.P.           ,PARTIT POPULAR / PARTIDO POPULAR                  ,504
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,PFIV           ,FAMÍLIA I VIDA                                    ,72
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,PSC - CP       ,PARTIT DELS SOCIALISTES DE CATALUNYA -CP          ,1202
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,PXC            ,PLATAFORMA PER CATALUNYA                          ,52
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,TEC - E        ,TERRASSA EN COMÚ - ENTESA                         ,855
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,U.C. TERRASSA  ,UNIÓ DE CENTRE PER TERRASSA                       ,30
M,Eleccions Municipals                    ,2015,1,17,CENTRE                                  ,UPYD           ,UNIÓN PROGRESO Y DEMOCRACIA                       ,9
M,Eleccions Municipals                    ,2015,1,18,VALLPARADIS                             ,C S            ,CIUTADANS-PARTIDO DE LA CIUDADANIA                ,134
